1824,Hovedstaden,Frederiksberg C,55.67,12.55
1825,Hovedstaden,Frederiksberg C,55.67,12.55
1826,Hovedstaden,Frederiksberg C,55.67,12.54
1827,Hovedstaden,Frederiksberg C,55.67,12.54
1828,Hovedstaden,Frederiksberg C,55.68,12.54
1829,Hovedstaden,Frederiksberg C,55.68,12.54
1850,Hovedstaden,Frederiksberg C,55.68,12.54
1851,Hovedstaden,Frederiksberg C,55.68,12.54
1852,Hovedstaden,Frederiksberg C,55.68,12.54
1853,Hovedstaden,Frederiksberg C,55.68,12.54
1854,Hovedstaden,Frederiksberg C,55.68,12.53
1855,Hovedstaden,Frederiksberg C,55.68,12.54
1856,Hovedstaden,Frederiksberg C,55.68,12.54
1857,Hovedstaden,Frederiksberg C,55.68,12.54
1860,Hovedstaden,Frederiksberg C,55.68,12.54
1861,Hovedstaden,Frederiksberg C,55.68,12.53
1862,Hovedstaden,Frederiksberg C,55.68,12.54
1863,Hovedstaden,Frederiksberg C,55.68,12.54
1864,Hovedstaden,Frederiksberg C,55.68,12.54
1865,Hovedstaden,Frederiksberg C,55.68,12.54
1866,Hovedstaden,Frederiksberg C,55.68,12.54
1867,Hovedstaden,Frederiksberg C,55.68,12.54
1868,Hovedstaden,Frederiksberg C,55.68,12.54
1870,Hovedstaden,Frederiksberg C,55.68,12.54
1871,Hovedstaden,Frederiksberg C,55.68,12.54
1872,Hovedstaden,Frederiksberg C,55.68,12.54
1873,Hovedstaden,Frederiksberg C,55.68,12.54
1874,Hovedstaden,Frederiksberg C,55.68,12.55
1875,Hovedstaden,Frederiksberg C,55.68,12.54
1876,Hovedstaden,Frederiksberg C,55.68,12.54
1877,Hovedstaden,Frederiksberg C,55.68,12.54
1878,Hovedstaden,Frederiksberg C,55.68,12.54
1879,Hovedstaden,Frederiksberg C,55.68,12.55
1900,Hovedstaden,Frederiksberg C,55.68,12.56
1901,Hovedstaden,Frederiksberg C,55.68,12.55
1902,Hovedstaden,Frederiksberg C,55.68,12.55
1903,Hovedstaden,Frederiksberg C,55.68,12.55
1904,Hovedstaden,Frederiksberg C,55.68,12.55
1905,Hovedstaden,Frederiksberg C,55.68,12.55
1906,Hovedstaden,Frederiksberg C,55.68,12.55
1908,Hovedstaden,Frederiksberg C,55.67,12.55
1909,Hovedstaden,Frederiksberg C,55.68,12.55
1910,Hovedstaden,Frederiksberg C,55.68,12.55
1911,Hovedstaden,Frederiksberg C,55.68,12.55
1912,Hovedstaden,Frederiksberg C,55.68,12.55
1913,Hovedstaden,Frederiksberg C,55.68,12.55
1914,Hovedstaden,Frederiksberg C,55.68,12.55
1915,Hovedstaden,Frederiksberg C,55.68,12.55
1916,Hovedstaden,Frederiksberg C,55.68,12.56
1917,Hovedstaden,Frederiksberg C,55.68,12.56
1920,Hovedstaden,Frederiksberg C,55.68,12.55
1921,Hovedstaden,Frederiksberg C,55.68,12.55
1922,Hovedstaden,Frederiksberg C,55.68,12.55
1923,Hovedstaden,Frederiksberg C,55.68,12.55
1924,Hovedstaden,Frederiksberg C,55.68,12.55
1925,Hovedstaden,Frederiksberg C,55.68,12.55
1926,Hovedstaden,Frederiksberg C,55.68,12.56
1927,Hovedstaden,Frederiksberg C,55.68,12.56
1928,Hovedstaden,Frederiksberg C,55.68,12.56
1950,Hovedstaden,Frederiksberg C,55.68,12.54
1951,Hovedstaden,Frederiksberg C,55.68,12.54
1952,Hovedstaden,Frederiksberg C,55.68,12.54
1953,Hovedstaden,Frederiksberg C,55.68,12.54
1954,Hovedstaden,Frederiksberg C,55.68,12.54
1955,Hovedstaden,Frederiksberg C,55.68,12.54
1956,Hovedstaden,Frederiksberg C,55.68,12.54
1957,Hovedstaden,Frederiksberg C,55.68,12.54
1958,Hovedstaden,Frederiksberg C,55.69,12.54
1959,Hovedstaden,Frederiksberg C,55.69,12.54
1960,Hovedstaden,Frederiksberg C,55.68,12.55
1961,Hovedstaden,Frederiksberg C,55.68,12.55
1962,Hovedstaden,Frederiksberg C,55.68,12.55
1963,Hovedstaden,Frederiksberg C,55.68,12.55
1964,Hovedstaden,Frederiksberg C,55.68,12.55
1965,Hovedstaden,Frederiksberg C,55.68,12.55
1966,Hovedstaden,Frederiksberg C,55.68,12.55
1967,Hovedstaden,Frederiksberg C,55.68,12.55
1970,Hovedstaden,Frederiksberg C,55.68,12.55
1971,Hovedstaden,Frederiksberg C,55.68,12.55
1972,Hovedstaden,Frederiksberg C,55.68,12.55
1973,Hovedstaden,Frederiksberg C,55.68,12.55
1974,Hovedstaden,Frederiksberg C,55.68,12.55
2000,Hovedstaden,Frederiksberg,55.68,12.51
2100,Hovedstaden,København Ø,55.71,12.58
2150,Hovedstaden,Nordhavn,55.72,12.61
2200,Hovedstaden,København N,55.69,12.55
2300,Hovedstaden,København S,55.64,12.58
2400,Hovedstaden,København NV,55.71,12.53
2450,Hovedstaden,København SV,55.65,12.54
2500,Hovedstaden,Valby,55.66,12.5
2600,Hovedstaden,Glostrup,55.68,12.41
2605,Hovedstaden,Brøndby,55.65,12.41
2610,Hovedstaden,Rødovre,55.69,12.45
2620,Hovedstaden,Albertslund,55.68,12.34
2625,Hovedstaden,Vallensbæk,55.64,12.36
2630,Hovedstaden,Taastrup,55.67,12.3
2635,Hovedstaden,Ishøj,55.62,12.32
2640,Hovedstaden,Hedehusene,55.65,12.19
2650,Hovedstaden,Hvidovre,55.62,12.48
2660,Hovedstaden,Brøndby Strand,55.62,12.42
2665,Hovedstaden,Vallensbæk Strand,55.62,12.39
2670,Sjælland,Greve,55.6,12.27
2680,Sjælland,Solrød Strand,55.53,12.19
2690,Sjælland,Karlslunde,55.57,12.22
2700,Hovedstaden,Brønshøj,55.71,12.49
2720,Hovedstaden,Vanløse,55.69,12.48
2730,Hovedstaden,Herlev,55.74,12.44
2740,Hovedstaden,Skovlunde,55.72,12.4
2750,Hovedstaden,Ballerup,55.73,12.36
2760,Hovedstaden,Måløv,55.76,12.31
2765,Hovedstaden,Smørum,55.73,12.29
2770,Hovedstaden,Kastrup,55.61,12.61
2791,Hovedstaden,Dragør,55.58,12.6
2800,Hovedstaden,Kgs. Lyngby,55.78,12.51
2820,Hovedstaden,Gentofte,55.76,12.53
2830,Hovedstaden,Virum,55.79,12.46
2840,Hovedstaden,Holte,55.82,12.48
2850,Hovedstaden,Nærum,55.81,12.54
2860,Hovedstaden,Søborg,55.74,12.49
2870,Hovedstaden,Dyssegård,55.73,12.53
2880,Hovedstaden,Bagsværd,55.76,12.45
2900,Hovedstaden,Hellerup,55.74,12.57
2920,Hovedstaden,Charlottenlund,55.75,12.5833
2930,Hovedstaden,Klampenborg,55.78,12.58
2942,Hovedstaden,Skodsborg,55.83,12.57
2950,Hovedstaden,Vedbæk,55.85,12.54
2960,Hovedstaden,Rungsted Kyst,55.89,12.53
2970,Hovedstaden,Hørsholm,55.88,12.47
2980,Hovedstaden,Kokkedal,55.92,12.45
2990,Hovedstaden,Nivå,55.93,12.5
3000,Hovedstaden,Helsingør,56.04,12.55
3050,Hovedstaden,Humlebæk,55.95,12.51
3060,Hovedstaden,Espergærde,56,12.54
3070,Hovedstaden,Snekkersten,56.01,12.57
3080,Hovedstaden,Tikøb,56.03,12.46
3100,Hovedstaden,Hornbæk,56.08,12.46
3120,Hovedstaden,Dronningmølle,56.08,12.4
3140,Hovedstaden,Ålsgårde,56.07,12.51
3150,Hovedstaden,Hellebæk,56.06,12.55
3200,Hovedstaden,Helsinge,56.02,12.21
3210,Hovedstaden,Vejby,56.07,12.14
3220,Hovedstaden,Tisvildeleje,56.04,12.08
3230,Hovedstaden,Græsted,56.05,12.31
3250,Hovedstaden,Gilleleje,56.11,12.31
3300,Hovedstaden,Frederiksværk,56.01,12.02
3310,Hovedstaden,Ølsted,55.91,12.07
3320,Hovedstaden,Skævinge,55.93,12.15
3330,Hovedstaden,Gørløse,55.88,12.2
3360,Hovedstaden,Liseleje,56.01,11.97
3370,Hovedstaden,Melby,55.99,11.97
3390,Hovedstaden,Hundested,55.98,11.91
3400,Hovedstaden,Hillerød,55.92,12.3
3450,Hovedstaden,Allerød,55.88,12.36
3460,Hovedstaden,Birkerød,55.86,12.42
3480,Hovedstaden,Fredensborg,55.97,12.41
3490,Hovedstaden,Kvistgård,56,12.5
3500,Hovedstaden,Værløse,55.77,12.35
3520,Hovedstaden,Farum,55.82,12.36
3540,Hovedstaden,Lynge,55.85,12.28
3550,Hovedstaden,Slangerup,55.86,12.18
3600,Hovedstaden,Frederikssund,55.82,12.1
3630,Hovedstaden,Jægerspris,55.83,11.97
3650,Hovedstaden,Ølstykke,55.79,12.15
3660,Hovedstaden,Stenløse,55.8,12.27
3670,Hovedstaden,Veksø Sjælland,55.76,12.24
4000,Sjælland,Roskilde,55.64,12.12
4030,Sjælland,Tune,55.59,12.17
4040,Sjælland,Jyllinge,55.76,12.11
4050,Hovedstaden,Skibby,55.77,11.97
4060,Sjælland,Kirke Såby,55.66,11.86
4070,Sjælland,Kirke Hyllinge,55.7,11.91
4100,Sjælland,Ringsted,55.43,11.81
4130,Sjælland,Viby Sjælland,55.56,12.01
4140,Sjælland,Borup,55.5,11.95
4160,Sjælland,Herlufmagle,55.31,11.77
4171,Sjælland,Glumsø,55.36,11.69
4173,Sjælland,Fjenneslev,55.44,11.66
4174,Sjælland,Jystrup Midtsj,55.53,11.87
